StockCode,Unit_Price,Price_Flag,Num_of_Pr,Ever_Marked
84341B,1.66,Reg_Price,5,Marked
84341B,1.63,MD,5,Marked
84341B,0.85,MD,5,Marked
84341B,0.38,MD,5,Marked
84341B,0,MD,5,Marked
84387A,1.95,Reg_Price,2,Marked
84387A,0,MD,2,Marked
84402B,0.79,Reg_Price,2,Marked
84402B,0,MD,2,Marked
84406B,8.29,Reg_Price,11,Marked
84406B,7,MD,11,Marked
84406B,6.77,MD,11,Marked
84406B,6.63,MD,11,Marked
84406B,4.15,MD,11,Marked
84406B,3.75,MD,11,Marked
84406B,3.5,MD,11,Marked
84406B,3.44,MD,11,Marked
84406B,3.25,MD,11,Marked
84406B,2.75,MD,11,Marked
84406B,0,MD,11,Marked
84415A,1.25,Reg_Price,2,Marked
84415A,0,MD,2,Marked
84415B,3.75,Reg_Price,3,Marked
84415B,1.25,MD,3,Marked
84415B,0,MD,3,Marked
84424A,0,Reg_Price,1,Always_Reg
84429A,5.91,Reg_Price,3,Marked
84429A,5.79,MD,3,Marked
84429A,2.95,MD,3,Marked
84459A,3.36,Reg_Price,4,Marked
84459A,3.29,MD,4,Marked
84459A,1.49,MD,4,Marked
84459A,1.25,MD,4,Marked
84459B,3.36,Reg_Price,5,Marked
84459B,3.29,MD,5,Marked
84459B,1.49,MD,5,Marked
84459B,1.25,MD,5,Marked
84459B,0,MD,5,Marked
84507B,4.96,Reg_Price,3,Marked
84507B,2.55,MD,3,Marked
84507B,0,MD,3,Marked
84507C,5.06,Reg_Price,4,Marked
84507C,4.96,MD,4,Marked
84507C,2.55,MD,4,Marked
84507C,0,MD,4,Marked
84508A,2.55,Reg_Price,3,Marked
84508A,2.1,MD,3,Marked
84508A,0,MD,3,Marked
84508B,2.55,Reg_Price,2,Marked
84508B,0,MD,2,Marked
84508C,5.06,Reg_Price,4,Marked
84508C,4.96,MD,4,Marked
84508C,2.55,MD,4,Marked
84508C,0,MD,4,Marked
84509A,7.62,Reg_Price,7,Marked
84509a,7.46,MD,7,Marked
84509A,7.46,MD,7,Marked
84509A,3.75,MD,7,Marked
84509A,3.36,MD,7,Marked
84509A,3.29,MD,7,Marked
84509A,2.95,MD,7,Marked
84509B,7.62,Reg_Price,6,Marked
84509b,7.46,MD,6,Marked
84509B,7.46,MD,6,Marked
84509B,3.75,MD,6,Marked
84509B,3.36,MD,6,Marked
84509B,3.29,MD,6,Marked
84509C,7.62,Reg_Price,8,Marked
84509c,7.62,MD,8,Marked
84509C,7.46,MD,8,Marked
84509c,7.46,MD,8,Marked
84509C,3.75,MD,8,Marked
84509C,3.36,MD,8,Marked
84509C,3.29,MD,8,Marked
84509C,2.95,MD,8,Marked
84509E,7.62,Reg_Price,7,Marked
84509E,7.46,MD,7,Marked
84509E,3.75,MD,7,Marked
84509E,3.36,MD,7,Marked
84509E,3.29,MD,7,Marked
84509E,1.25,MD,7,Marked
84509E,0.79,MD,7,Marked
84509F,0,Reg_Price,1,Always_Reg
84509g,7.46,Reg_Price,7,Marked
84509G,7.46,MD,7,Marked
84509G,3.75,MD,7,Marked
84509G,3.36,MD,7,Marked
84509G,3.29,MD,7,Marked
84509G,2.95,MD,7,Marked
84509G,1.25,MD,7,Marked
84510a,2.51,Reg_Price,6,Marked
84510A,2.51,MD,6,Marked
84510a,2.46,MD,6,Marked
84510A,2.46,MD,6,Marked
84510A,1.25,MD,6,Marked
84510A,1.06,MD,6,Marked
84510C,2.51,Reg_Price,5,Marked
84510c,2.51,MD,5,Marked
84510C,2.46,MD,5,Marked
84510c,2.46,MD,5,Marked
84510C,1.25,MD,5,Marked
84510E,2.51,Reg_Price,5,Marked
84510e,2.46,MD,5,Marked
84510E,2.46,MD,5,Marked
84510E,1.25,MD,5,Marked
84510E,0.21,MD,5,Marked
84519A,5.91,Reg_Price,7,Marked
84519A,5.79,MD,7,Marked
84519A,3.36,MD,7,Marked
84519A,3.29,MD,7,Marked
84519A,2.95,MD,7,Marked
84519A,2.55,MD,7,Marked
84519A,1.25,MD,7,Marked
84519B,5.91,Reg_Price,6,Marked
84519B,5.79,MD,6,Marked
84519B,3.36,MD,6,Marked
84519B,3.29,MD,6,Marked
84519B,2.95,MD,6,Marked
84519B,1.25,MD,6,Marked
84520B,1.66,Reg_Price,5,Marked
84520B,1.63,MD,5,Marked
84520B,0.85,MD,5,Marked
84520B,0.64,MD,5,Marked
84520B,0,MD,5,Marked
84531A,1.95,Reg_Price,4,Marked
84531A,0.83,MD,4,Marked
84531A,0.39,MD,4,Marked
84531A,0,MD,4,Marked
84531B,1.95,Reg_Price,4,Marked
84531B,0.83,MD,4,Marked
84531B,0.39,MD,4,Marked
84531B,0,MD,4,Marked
84534b,1.66,Reg_Price,4,Marked
84534B,1.66,MD,4,Marked
84534B,0.85,MD,4,Marked
84534B,0,MD,4,Marked
84535A,1.46,Reg_Price,4,Marked
84535A,0.65,MD,4,Marked
84535A,0.42,MD,4,Marked
84535A,0,MD,4,Marked
84535B,1.49,Reg_Price,5,Marked
84535B,1.46,MD,5,Marked
84535B,0.65,MD,5,Marked
84535B,0.42,MD,5,Marked
84535B,0,MD,5,Marked
84536A,0.85,Reg_Price,4,Marked
84536A,0.83,MD,4,Marked
84536a,0.79,MD,4,Marked
84536A,0.42,MD,4,Marked
84536B,0.85,Reg_Price,5,Marked
84536B,0.83,MD,5,Marked
84536b,0.81,MD,5,Marked
84536B,0.42,MD,5,Marked
84536B,0.32,MD,5,Marked
84558A,5.91,Reg_Price,6,Marked
84558a,5.91,MD,6,Marked
84558A,5.79,MD,6,Marked
84558a,5.79,MD,6,Marked
84558A,2.95,MD,6,Marked
84558A,2.29,MD,6,Marked
84559A,1.69,Reg_Price,7,Marked
84559a,1.69,MD,7,Marked
84559A,1.66,MD,7,Marked
84559a,1.66,MD,7,Marked
84559A,1.63,MD,7,Marked
84559A,0.85,MD,7,Marked
84559A,0.79,MD,7,Marked
84559b,1.69,Reg_Price,6,Marked
84559B,1.69,MD,6,Marked
84559B,1.66,MD,6,Marked
84559b,1.66,MD,6,Marked
84559B,0.85,MD,6,Marked
84559B,0,MD,6,Marked
84559D,0,Reg_Price,1,Always_Reg
84562A,7.95,Reg_Price,2,Marked
84562A,0,MD,2,Marked
84563A,11.63,Reg_Price,6,Marked
84563A,5.95,MD,6,Marked
84563A,4.21,MD,6,Marked
84563A,4.13,MD,6,Marked
84563A,2.95,MD,6,Marked
84563A,0,MD,6,Marked
84563B,11.63,Reg_Price,6,Marked
84563B,5.95,MD,6,Marked
84563B,4.21,MD,6,Marked
84563B,4.13,MD,6,Marked
84563B,2.95,MD,6,Marked
84563B,0,MD,6,Marked
84569A,2.51,Reg_Price,6,Marked
84569A,2.46,MD,6,Marked
84569A,1.25,MD,6,Marked
84569A,0.85,MD,6,Marked
84569A,0.83,MD,6,Marked
84569A,0,MD,6,Marked
84569B,2.51,Reg_Price,4,Marked
84569B,2.46,MD,4,Marked
84569B,1.25,MD,4,Marked
84569B,0,MD,4,Marked
84569C,1.25,Reg_Price,2,Marked
84569C,0,MD,2,Marked
84569D,2.51,Reg_Price,6,Marked
84569D,2.46,MD,6,Marked
84569D,1.25,MD,6,Marked
84569D,0.85,MD,6,Marked
84569D,0.83,MD,6,Marked
84569D,0,MD,6,Marked
84575A,5.95,Reg_Price,2,Marked
84575A,1.95,MD,2,Marked
84595E,3.75,Reg_Price,4,Marked
84595E,3.29,MD,4,Marked
84595E,1.65,MD,4,Marked
84595E,0,MD,4,Marked
84596B,2.51,Reg_Price,8,Marked
84596b,2.51,MD,8,Marked
84596B,2.46,MD,8,Marked
84596B,1.25,MD,8,Marked
84596B,1.06,MD,8,Marked
84596B,0.85,MD,8,Marked
84596B,0.83,MD,8,Marked
84596B,0.42,MD,8,Marked
84596E,2.51,Reg_Price,9,Marked
84596e,2.51,MD,9,Marked
84596E,2.46,MD,9,Marked
84596E,1.25,MD,9,Marked
84596E,1.06,MD,9,Marked
84596E,0.85,MD,9,Marked
84596E,0.83,MD,9,Marked
84596E,0.42,MD,9,Marked
84596E,0,MD,9,Marked
84596F,2.51,Reg_Price,8,Marked
84596F,2.46,MD,8,Marked
84596f,2.46,MD,8,Marked
84596F,1.25,MD,8,Marked
84596F,1.06,MD,8,Marked
84596F,0.85,MD,8,Marked
84596F,0.83,MD,8,Marked
84596F,0.42,MD,8,Marked
84596G,2.46,Reg_Price,9,Marked
84596g,2.46,MD,9,Marked
84596G,1.66,MD,9,Marked
84596G,1.25,MD,9,Marked
84596G,1.06,MD,9,Marked
84596G,0.85,MD,9,Marked
84596G,0.83,MD,9,Marked
84596G,0.42,MD,9,Marked
84596G,0,MD,9,Marked
84596J,2.51,Reg_Price,7,Marked
84596J,2.46,MD,7,Marked
84596J,1.25,MD,7,Marked
84596J,0.85,MD,7,Marked
84596J,0.83,MD,7,Marked
84596J,0.42,MD,7,Marked
84596J,0,MD,7,Marked
84596L,2.51,Reg_Price,8,Marked
84596L,2.46,MD,8,Marked
84596l,2.46,MD,8,Marked
84596L,1.25,MD,8,Marked
84596L,0.85,MD,8,Marked
84596L,0.83,MD,8,Marked
84596L,0.42,MD,8,Marked
84596L,0,MD,8,Marked
84597B,1.25,Reg_Price,2,Marked
84597B,0,MD,2,Marked
84597C,1.25,Reg_Price,2,Marked
84597C,0,MD,2,Marked
84611B,0,Reg_Price,1,Always_Reg
84612B,0,Reg_Price,1,Always_Reg
84613A,4.65,Reg_Price,2,Marked
84613A,0,MD,2,Marked
84613C,4.65,Reg_Price,2,Marked
84613C,0,MD,2,Marked
84614A,5.95,Reg_Price,2,Marked
84614A,0,MD,2,Marked
84625A,5.91,Reg_Price,4,Marked
84625A,5.79,MD,4,Marked
84625A,2.95,MD,4,Marked
84625A,0.85,MD,4,Marked
84625C,5.91,Reg_Price,5,Marked
84625C,5.79,MD,5,Marked
84625C,2.95,MD,5,Marked
84625C,0.85,MD,5,Marked
84625C,0,MD,5,Marked
84659A,2.55,Reg_Price,6,Marked
84659A,2.51,MD,6,Marked
84659A,2.46,MD,6,Marked
84659A,2.1,MD,6,Marked
84659A,1.23,MD,6,Marked
84659A,0,MD,6,Marked
84660a,7.46,Reg_Price,8,Marked
84660A,7.46,MD,8,Marked
84660A,3.75,MD,8,Marked
84660A,3.36,MD,8,Marked
84660A,3.29,MD,8,Marked
84660A,1.25,MD,8,Marked
84660A,0.79,MD,8,Marked
84660A,0,MD,8,Marked
84660b,7.62,Reg_Price,8,Marked
84660B,7.46,MD,8,Marked
84660b,7.46,MD,8,Marked
84660B,3.75,MD,8,Marked
84660B,3.36,MD,8,Marked
84660B,3.29,MD,8,Marked
84660B,1.25,MD,8,Marked
84660B,0.79,MD,8,Marked
84660c,7.62,Reg_Price,10,Marked
84660C,7.62,MD,10,Marked
84660c,7.46,MD,10,Marked
84660C,7.46,MD,10,Marked
84660C,3.75,MD,10,Marked
84660C,3.36,MD,10,Marked
84660C,3.29,MD,10,Marked
84660C,1.25,MD,10,Marked
84660C,0.79,MD,10,Marked
84660C,0,MD,10,Marked
84661A,4.96,Reg_Price,6,Marked
84661a,4.96,MD,6,Marked
84661A,2.55,MD,6,Marked
84661A,2.51,MD,6,Marked
84661A,2.46,MD,6,Marked
84661A,0.79,MD,6,Marked
84661B,5.06,Reg_Price,7,Marked
84661b,4.96,MD,7,Marked
84661B,4.96,MD,7,Marked
84661B,2.55,MD,7,Marked
84661B,2.51,MD,7,Marked
84661B,2.46,MD,7,Marked
84661B,0.79,MD,7,Marked
84661C,4.96,Reg_Price,5,Marked
84661C,2.55,MD,5,Marked
84661C,2.51,MD,5,Marked
84661C,2.46,MD,5,Marked
84661C,0.79,MD,5,Marked
84663A,5.95,Reg_Price,6,Marked
84663A,5.91,MD,6,Marked
84663A,5.79,MD,6,Marked
84663A,1.95,MD,6,Marked
84663A,0.79,MD,6,Marked
84663A,0,MD,6,Marked
84673A,0.79,Reg_Price,2,Marked
84673A,0.65,MD,2,Marked
84673B,1.63,Reg_Price,5,Marked
84673B,1.28,MD,5,Marked
84673B,1.25,MD,5,Marked
84673B,0.79,MD,5,Marked
84673B,0.65,MD,5,Marked
84705C,1.25,Reg_Price,1,Always_Reg
84706D,8.95,Reg_Price,3,Marked
84706D,1.95,MD,3,Marked
84706D,0,MD,3,Marked
84706F,2.95,Reg_Price,1,Always_Reg
84707A,19.96,Reg_Price,5,Marked
84707A,9.95,MD,5,Marked
84707A,5.91,MD,5,Marked
84707A,5.79,MD,5,Marked
84707A,1.95,MD,5,Marked
84707B,19.96,Reg_Price,6,Marked
84707B,9.95,MD,6,Marked
84707B,8.47,MD,6,Marked
84707B,5.91,MD,6,Marked
84707B,5.79,MD,6,Marked
84707B,1.95,MD,6,Marked
84708B,9.96,Reg_Price,4,Marked
84708B,4.95,MD,4,Marked
84708B,4.25,MD,4,Marked
84708B,0,MD,4,Marked
84709B,5.95,Reg_Price,2,Marked
84709B,0,MD,2,Marked
84711A,19.96,Reg_Price,4,Marked
84711A,9.95,MD,4,Marked
84711A,5.91,MD,4,Marked
84711A,5.79,MD,4,Marked
84711B,9.95,Reg_Price,3,Marked
84711B,5.91,MD,3,Marked
84711B,5.79,MD,3,Marked
84712B,7.95,Reg_Price,4,Marked
84712B,7.62,MD,4,Marked
84712B,7.46,MD,4,Marked
84712B,6.36,MD,4,Marked
84732B,0.39,Reg_Price,1,Always_Reg
84732D,0.39,Reg_Price,1,Always_Reg
84741C,1.95,Reg_Price,2,Marked
84741C,0,MD,2,Marked
84743C,1.25,Reg_Price,2,Marked
84743C,0,MD,2,Marked
84745A,0.42,Reg_Price,1,Always_Reg
84745B,0.42,Reg_Price,1,Always_Reg
84750A,1.95,Reg_Price,2,Marked
84750A,0,MD,2,Marked
84750B,1.95,Reg_Price,3,Marked
84750B,0.39,MD,3,Marked
84750B,0,MD,3,Marked
84751B,3.75,Reg_Price,3,Marked
84751B,0.79,MD,3,Marked
84751B,0,MD,3,Marked
84760S,1.45,Reg_Price,2,Marked
84760S,0,MD,2,Marked
84795b,16.98,Reg_Price,5,Marked
84795b,16.63,MD,5,Marked
84795B,16.63,MD,5,Marked
84795B,7.95,MD,5,Marked
84795B,6.95,MD,5,Marked
84795C,7.95,Reg_Price,2,Marked
84795C,0,MD,2,Marked
84796A,12.75,Reg_Price,4,Marked
84796a,8.47,MD,4,Marked
84796a,8.29,MD,4,Marked
84796A,8.29,MD,4,Marked
84796B,24.96,Reg_Price,5,Marked
84796B,12.75,MD,5,Marked
84796B,10.95,MD,5,Marked
84796B,8.29,MD,5,Marked
84796B,0,MD,5,Marked
84797B,0,Reg_Price,1,Always_Reg
84798A,2.55,Reg_Price,1,Always_Reg
84798B,2.55,Reg_Price,2,Marked
84798B,0,MD,2,Marked
84800L,2.12,Reg_Price,3,Marked
84800L,1.69,MD,3,Marked
84800L,0,MD,3,Marked
84800M,1.69,Reg_Price,3,Marked
84800M,1.27,MD,3,Marked
84800M,0,MD,3,Marked
84800S,1.25,Reg_Price,2,Marked
84800S,1.06,MD,2,Marked
84801A,2.1,Reg_Price,2,Marked
84801A,0,MD,2,Marked
84801B,2.1,Reg_Price,2,Marked
84801B,0,MD,2,Marked
84802A,1.69,Reg_Price,2,Marked
84802A,0,MD,2,Marked
84802B,1.69,Reg_Price,2,Marked
84802B,0,MD,2,Marked
84803A,1.69,Reg_Price,1,Always_Reg
84803B,1.69,Reg_Price,1,Always_Reg
84804A,2.95,Reg_Price,3,Marked
84804A,0.79,MD,3,Marked
84804A,0,MD,3,Marked
84804B,2.95,Reg_Price,3,Marked
84804B,0.79,MD,3,Marked
84804B,0,MD,3,Marked
84805A,3.75,Reg_Price,3,Marked
84805A,1.25,MD,3,Marked
84805A,0,MD,3,Marked
84805B,3.75,Reg_Price,3,Marked
84805B,1.25,MD,3,Marked
84805B,0,MD,3,Marked
84806A,1.45,Reg_Price,2,Marked
84806A,0.39,MD,2,Marked
84806B,1.45,Reg_Price,3,Marked
84806B,1.25,MD,3,Marked
84806B,0.39,MD,3,Marked
84809A,2.1,Reg_Price,2,Marked
84809A,0,MD,2,Marked
84809B,2.1,Reg_Price,2,Marked
84809B,0,MD,2,Marked
84845D,0,Reg_Price,1,Always_Reg
84846A,4.21,Reg_Price,3,Marked
84846A,2.1,MD,3,Marked
84846A,0,MD,3,Marked
84849A,3.36,Reg_Price,3,Marked
84849A,3.29,MD,3,Marked
84849A,1.69,MD,3,Marked
84849B,3.36,Reg_Price,3,Marked
84849B,3.29,MD,3,Marked
84849B,1.69,MD,3,Marked
84849D,3.36,Reg_Price,4,Marked
84849D,3.29,MD,4,Marked
84849D,1.69,MD,4,Marked
84849D,0,MD,4,Marked
84856L,11.87,Reg_Price,3,Marked
84856L,5.95,MD,3,Marked
84856L,0,MD,3,Marked
84856S,4.65,Reg_Price,3,Marked
84856S,3.81,MD,3,Marked
84856S,0,MD,3,Marked
84857A,0,Reg_Price,1,Always_Reg
84857B,1.95,Reg_Price,2,Marked
84857B,0,MD,2,Marked
84857C,16.98,Reg_Price,4,Marked
84857C,8.5,MD,4,Marked
84857C,1.95,MD,4,Marked
84857C,0,MD,4,Marked
84858C,11.63,Reg_Price,4,Marked
84858C,5.95,MD,4,Marked
84858C,1.25,MD,4,Marked
84858C,0,MD,4,Marked
84859A,5.95,Reg_Price,3,Marked
84859A,4.13,MD,3,Marked
84859A,1.95,MD,3,Marked
84859B,4.13,Reg_Price,2,Marked
84859B,1.95,MD,2,Marked
84859C,5.95,Reg_Price,4,Marked
84859C,4.13,MD,4,Marked
84859C,1.95,MD,4,Marked
84859C,0,MD,4,Marked
84864A,0,Reg_Price,1,Always_Reg
84870B,7.46,Reg_Price,4,Marked
84870B,3.75,MD,4,Marked
84870B,2.51,MD,4,Marked
84870B,2.46,MD,4,Marked
84870C,7.46,Reg_Price,4,Marked
84870C,3.75,MD,4,Marked
84870C,2.51,MD,4,Marked
84870C,2.46,MD,4,Marked
84872A,16.95,Reg_Price,5,Marked
84872a,11.02,MD,5,Marked
84872a,10.79,MD,5,Marked
84872A,10.79,MD,5,Marked
84872A,0,MD,5,Marked
84873A,16.95,Reg_Price,2,Marked
84873A,0,MD,2,Marked
84874B,1.65,Reg_Price,3,Marked
84874B,1.63,MD,3,Marked
84874B,0,MD,3,Marked
84875A,0,Reg_Price,1,Always_Reg
84875B,7.46,Reg_Price,4,Marked
84875B,3.75,MD,4,Marked
84875B,2.46,MD,4,Marked
84875B,1.25,MD,4,Marked
84875D,1.25,Reg_Price,2,Marked
84875D,0,MD,2,Marked
84876B,7.62,Reg_Price,5,Marked
84876B,7.46,MD,5,Marked
84876B,2.46,MD,5,Marked
84876B,1.25,MD,5,Marked
84876B,0,MD,5,Marked
84876C,0,Reg_Price,1,Always_Reg
84876D,7.62,Reg_Price,5,Marked
84876D,7.46,MD,5,Marked
84876D,3.75,MD,5,Marked
84876D,1.25,MD,5,Marked
84876D,0,MD,5,Marked
84877A,3.29,Reg_Price,3,Marked
84877A,1.25,MD,3,Marked
84877A,0,MD,3,Marked
84877B,7.46,Reg_Price,6,Marked
84877B,3.75,MD,6,Marked
84877B,3.29,MD,6,Marked
84877B,2.46,MD,6,Marked
84877B,1.25,MD,6,Marked
84877B,0,MD,6,Marked
84877D,3.75,Reg_Price,5,Marked
84877D,3.36,MD,5,Marked
84877D,3.29,MD,5,Marked
84877D,1.25,MD,5,Marked
84877D,0,MD,5,Marked
84884A,8.47,Reg_Price,7,Marked
84884a,8.47,MD,7,Marked
84884a,8.29,MD,7,Marked
84884A,8.29,MD,7,Marked
84884A,3.95,MD,7,Marked
84884A,3.39,MD,7,Marked
84884A,1.95,MD,7,Marked
84898F,4.13,Reg_Price,3,Marked
84898F,2.1,MD,3,Marked
84898F,0,MD,3,Marked
84899F,0,Reg_Price,1,Always_Reg
84910A,8.29,Reg_Price,3,Marked
84910A,5.95,MD,3,Marked
84910A,0,MD,3,Marked
84912A,3.75,Reg_Price,3,Marked
84912A,3.29,MD,3,Marked
84912A,0,MD,3,Marked
84912B,3.75,Reg_Price,4,Marked
84912B,3.36,MD,4,Marked
84912B,3.29,MD,4,Marked
84912B,0,MD,4,Marked
84913A,4.65,Reg_Price,4,Marked
84913A,3.36,MD,4,Marked
84913A,3.29,MD,4,Marked
84913A,0,MD,4,Marked
84913B,4.65,Reg_Price,3,Marked
84913B,3.36,MD,3,Marked
84913B,3.29,MD,3,Marked
84924A,7.62,Reg_Price,3,Marked
84924A,7.46,MD,3,Marked
84924A,3.75,MD,3,Marked
84924F,0.79,Reg_Price,1,Always_Reg
84925D,2.55,Reg_Price,2,Marked
84925D,0,MD,2,Marked
84925F,2.55,Reg_Price,3,Marked
84925F,0.79,MD,3,Marked
84925F,0,MD,3,Marked
84926A,2.51,Reg_Price,4,Marked
84926A,2.46,MD,4,Marked
84926A,1.25,MD,4,Marked
84926A,0.29,MD,4,Marked
84926D,2.51,Reg_Price,5,Marked
84926D,2.46,MD,5,Marked
84926D,1.25,MD,5,Marked
84926D,0.42,MD,5,Marked
84926D,0.29,MD,5,Marked
84926E,2.46,Reg_Price,4,Marked
84926E,1.25,MD,4,Marked
84926E,0.42,MD,4,Marked
84926E,0.29,MD,4,Marked
84926F,2.46,Reg_Price,4,Marked
84926F,1.25,MD,4,Marked
84926F,0.42,MD,4,Marked
84926F,0.29,MD,4,Marked
84927A,4.21,Reg_Price,5,Marked
84927A,4.13,MD,5,Marked
84927A,2.1,MD,5,Marked
84927A,0.39,MD,5,Marked
84927A,0,MD,5,Marked
84927D,4.21,Reg_Price,5,Marked
84927D,4.13,MD,5,Marked
84927D,2.1,MD,5,Marked
84927D,0.39,MD,5,Marked
84927D,0,MD,5,Marked
84927E,4.21,Reg_Price,5,Marked
84927E,4.13,MD,5,Marked
84927E,2.1,MD,5,Marked
84927E,0.39,MD,5,Marked
84927E,0,MD,5,Marked
84927F,4.21,Reg_Price,4,Marked
84927F,4.13,MD,4,Marked
84927F,2.1,MD,4,Marked
84927F,0.39,MD,4,Marked
84931A,5.06,Reg_Price,5,Marked
84931A,4.96,MD,5,Marked
84931A,2.55,MD,5,Marked
84931A,1.66,MD,5,Marked
84931A,1.63,MD,5,Marked
84931B,4.96,Reg_Price,4,Marked
84931B,2.55,MD,4,Marked
84931B,1.66,MD,4,Marked
84931B,1.63,MD,4,Marked
84951A,5.06,Reg_Price,8,Marked
84951A,4.96,MD,8,Marked
84951A,2.55,MD,8,Marked
84951A,2.46,MD,8,Marked
84951A,1.66,MD,8,Marked
84951A,1.63,MD,8,Marked
84951A,0.85,MD,8,Marked
84951A,0.79,MD,8,Marked
84951B,5.06,Reg_Price,9,Marked
84951B,4.96,MD,9,Marked
84951B,2.55,MD,9,Marked
84951B,2.46,MD,9,Marked
84951B,1.66,MD,9,Marked
84951B,1.63,MD,9,Marked
84951B,1.25,MD,9,Marked
84951B,0.85,MD,9,Marked
84951B,0.79,MD,9,Marked
84952A,7.62,Reg_Price,5,Marked
84952A,7.46,MD,5,Marked
84952A,3.75,MD,5,Marked
84952A,1.66,MD,5,Marked
84952A,1.63,MD,5,Marked
84952B,7.46,Reg_Price,5,Marked
84952B,3.75,MD,5,Marked
84952B,1.66,MD,5,Marked
84952B,1.63,MD,5,Marked
84952B,1.25,MD,5,Marked
84952C,7.62,Reg_Price,5,Marked
84952C,7.46,MD,5,Marked
84952C,3.75,MD,5,Marked
84952C,1.25,MD,5,Marked
84952C,0,MD,5,Marked
84963A,42.95,Reg_Price,1,Always_Reg
84963B,49.95,Reg_Price,1,Always_Reg
84964B,0,Reg_Price,1,Always_Reg
84966A,0,Reg_Price,1,Always_Reg
84966B,0,Reg_Price,1,Always_Reg
84967A,0,Reg_Price,1,Always_Reg
84967B,0,Reg_Price,1,Always_Reg
84968a,25.49,Reg_Price,8,Marked
84968A,25.49,MD,8,Marked
84968a,24.96,MD,8,Marked
84968A,24.96,MD,8,Marked
84968A,12.75,MD,8,Marked
84968A,10.95,MD,8,Marked
84968A,8.47,MD,8,Marked
84968A,8.29,MD,8,Marked
84968B,12.75,Reg_Price,2,Marked
84968B,0,MD,2,Marked
84968C,25.49,Reg_Price,5,Marked
84968C,24.96,MD,5,Marked
84968C,12.75,MD,5,Marked
84968C,8.47,MD,5,Marked
84968C,8.29,MD,5,Marked
84968D,25.49,Reg_Price,6,Marked
84968D,24.96,MD,6,Marked
84968d,24.96,MD,6,Marked
84968D,12.75,MD,6,Marked
84968D,8.47,MD,6,Marked
84968D,8.29,MD,6,Marked
84968E,25.49,Reg_Price,9,Marked
84968e,25.49,MD,9,Marked
84968E,24.96,MD,9,Marked
84968e,24.96,MD,9,Marked
84968E,12.75,MD,9,Marked
84968E,10.95,MD,9,Marked
84968E,8.47,MD,9,Marked
84968E,8.29,MD,9,Marked
84968E,0,MD,9,Marked
84968F,25.49,Reg_Price,8,Marked
84968f,25.49,MD,8,Marked
84968F,24.96,MD,8,Marked
84968F,12.75,MD,8,Marked
84968F,10.95,MD,8,Marked
84968F,8.47,MD,8,Marked
84968F,8.29,MD,8,Marked
84968F,0,MD,8,Marked
84970L,2.13,Reg_Price,8,Marked
84970l,2.13,MD,8,Marked
84970l,2.08,MD,8,Marked
84970L,2.08,MD,8,Marked
84970L,1.25,MD,8,Marked
84970L,1.04,MD,8,Marked
84970L,0.95,MD,8,Marked
84970L,0.79,MD,8,Marked
84970s,2.13,Reg_Price,8,Marked
84970S,2.13,MD,8,Marked
84970s,2.08,MD,8,Marked
84970S,2.08,MD,8,Marked
84970S,1.95,MD,8,Marked
84970S,0.85,MD,8,Marked
84970S,0.72,MD,8,Marked
84970S,0.64,MD,8,Marked
84971l,2.46,Reg_Price,2,Marked
84971L,0,MD,2,Marked
84971S,1.66,Reg_Price,5,Marked
84971S,1.63,MD,5,Marked
84971S,0.85,MD,5,Marked
84971S,0.64,MD,5,Marked
84971S,0.39,MD,5,Marked
84984A,4.65,Reg_Price,1,Always_Reg
84984B,4.65,Reg_Price,1,Always_Reg
84984D,4.65,Reg_Price,1,Always_Reg
84985A,1.45,Reg_Price,1,Always_Reg
84989a,2.13,Reg_Price,4,Marked
84989a,2.08,MD,4,Marked
84989A,0.55,MD,4,Marked
84989A,0,MD,4,Marked
84993A,0.84,Reg_Price,4,Marked
84993a,0.83,MD,4,Marked
84993A,0.83,MD,4,Marked
84993A,0.42,MD,4,Marked
84993B,0.42,Reg_Price,2,Marked
84993B,0,MD,2,Marked
84997A,8.29,Reg_Price,7,Marked
84997a,8.29,MD,7,Marked
84997A,7.62,MD,7,Marked
84997A,7.46,MD,7,Marked
84997A,4.15,MD,7,Marked
84997A,3.75,MD,7,Marked
84997A,3.39,MD,7,Marked
84997b,13.13,Reg_Price,11,Marked
84997b,8.47,MD,11,Marked
84997B,8.33,MD,11,Marked
84997b,8.29,MD,11,Marked
84997B,8.29,MD,11,Marked
84997B,7.62,MD,11,Marked
84997B,7.46,MD,11,Marked
84997B,4.15,MD,11,Marked
84997B,4.13,MD,11,Marked
84997B,3.75,MD,11,Marked
84997B,3.39,MD,11,Marked
84997c,13.13,Reg_Price,9,Marked
84997c,8.47,MD,9,Marked
84997C,8.29,MD,9,Marked
84997c,8.29,MD,9,Marked
84997C,7.62,MD,9,Marked
84997C,4.15,MD,9,Marked
84997C,3.75,MD,9,Marked
84997C,3.39,MD,9,Marked
84997C,0,MD,9,Marked
84997d,13.13,Reg_Price,10,Marked
84997d,8.47,MD,10,Marked
84997D,8.33,MD,10,Marked
84997D,8.29,MD,10,Marked
84997d,8.29,MD,10,Marked
84997D,7.62,MD,10,Marked
84997D,7.46,MD,10,Marked
84997D,4.15,MD,10,Marked
84997D,3.75,MD,10,Marked
84997D,3.39,MD,10,Marked
85014a,12.72,Reg_Price,6,Marked
85014A,12.72,MD,6,Marked
85014a,12.46,MD,6,Marked
